PAYOUT,NET_PREMIUM_AMOUNT,PIPE_PREMIUM_AMOUNT,RISK_SCORE
143514.3,2186.016,939.98688,152.6769182140074
0.0,110.304,12.13344,0.0
1504.88,211.89,14.8323,101.45965224543733
0.0,58.728,6.46008,0.0
3181.86,564.354,39.50478,80.5436709177978
7094.61,843.324,362.62932,19.56435844735335
11278.54,352.8,151.704,74.34569952011813
0.0,75.86399999999999,8.34504,0.0
0.0,1157.184,497.58912,0.0
1068.08,1594.6560000000002,685.70208,1.5576443927368573
0.0,542.136,233.11848,0.0
0.0,542.136,233.11848,0.0
2133.0,,,
0.0,,,
1170.52,211.068,14.77476,79.22429873649385
415.04,148.10399999999998,63.68471999999999,6.517104887954286
0.0,211.068,14.77476,0.0
2692.48,237.552,102.14736,26.358782057607755
13216.02,161.112,69.27816,190.7674799677128
1494.66,,,
2182.77,384.948,26.94636000000001,81.00426180010953
2899.87,384.948,26.94636000000001,107.61639048836278
0.0,303.756,130.61507999999998,0.0
0.0,240.852,103.56636,0.0
594.86,182.28,20.0508,29.66764418377322
0.0,207.48,14.5236,0.0
0.0,70.62599999999999,7.768859999999999,0.0
6930.34,1130.586,486.15198,14.255500923805762
116.0,499.908,34.99356,3.31489565508625
8500.0,277.968,119.52624,71.11409176763195
0.0,700.446,301.19178,0.0
0.0,201.654,86.71121999999998,0.0
0.0,,,
3611.64,267.16799999999995,114.88223999999998,31.437757481051907
1597.18,137.59199999999998,59.16456,26.99555274306105
6771.68,791.1659999999999,340.20138,19.90491631750583
64.59,167.382,71.97426,0.8974041553188599
4603.82,502.5,35.175000000000004,130.8832977967306
2320.86,1693.164,728.06052,3.1877295035857736
2320.86,1693.164,728.06052,3.1877295035857736
2320.86,1693.164,728.06052,3.1877295035857736
0.0,347.988,24.359160000000003,0.0
7778.49,109.746,47.19078,164.83071481335975
0.0,71.43599999999999,7.857959999999999,0.0
11398.31,278.616,119.80488,95.1406153071561
404.66,,,
484.77,1802.01,774.8643,0.6256192213268826
484.77,1802.01,774.8643,0.6256192213268826
267.65,122.796,52.80228,5.068909903132971
6955.75,416.436,179.06748,38.84429489933069
0.0,52.458000000000006,5.77038,0.0
1465.58,259.098,18.13686,80.80671075368063
6180.5,157.72799999999998,67.82303999999999,91.12685010875362
426.5,1724.994,741.7474199999999,0.5749935739581002
876.78,,,
0.0,834.9,359.007,0.0
0.0,834.9,359.007,0.0
0.0,834.9,359.007,0.0
363.88,1681.362,722.9856599999999,0.5033018220582688
0.0,,,
3960.91,236.652,101.76036,38.923899247211786
4414.87,265.77599999999995,114.28367999999998,38.63080012824229
213.87,132.81,57.1083,3.74498978257101
18983.0,199.92,85.9656,220.8208864941325
0.0,80.64,8.8704,0.0
15007.47,2098.746,902.46078,16.629498292435493
1908.21,183.312,78.82415999999999,24.208440660832924
594.7,545.4359999999999,38.18052,15.57600577467253
0.0,,,
0.0,50.97,5.6067,0.0
1559.57,971.166,417.60138,3.734590149103435
500.0,128.964,14.18604,35.24591781779834
17757.26,,,
8256.28,1021.482,439.23726,18.796857079019208
5738.87,1432.728,616.07304,9.31524288094152
0.0,185.268,79.66523999999998,0.0
4152.65,243.684,104.78412,39.63052798458393
0.0,323.208,138.97943999999998,0.0
0.0,18.456,2.03016,0.0
642.5,,,
0.0,192.18,82.6374,0.0
15590.21,773.046,332.40978,46.90057554864962
919.19,250.362,107.65565999999998,8.53824127779255
174.93,156.444,17.20884,10.165124436045662
2474.9,274.92,118.21559999999998,20.93547721282133
1570.0,75.582,8.31402,188.8376501379597
694.07,655.35,281.8005,2.4629835646139737
919.79,261.09,112.26869999999998,8.192755416246916
919.79,261.09,112.26869999999998,8.192755416246916
6944.54,471.114,32.97798,210.58112109959436
9153.22,274.92,118.21559999999998,77.42819052646183
1661.0,130.518,14.35698,115.69285462541563
209.96,86.832,37.33776,5.623261813242145
0.0,,,
0.0,,,
15400.0,693.6840000000001,48.55788000000001,317.1472889673107
0.0,222.996,15.609720000000005,0.0
855.6,261.426,18.29982,46.75455824155648
981.86,113.376,48.75168,20.14002389250996
13036.37,175.72799999999998,75.56303999999999,172.52310124103005
26261.47,289.572,20.27004,1295.5805711286214
134.41,179.544,77.20392,1.740973774388658
134.41,179.544,77.20392,1.740973774388658
0.0,270.75,116.4225,0.0
252.91,897.726,386.02218,0.6551696070935613
0.0,141.11999999999998,60.68159999999999,0.0
0.0,387.108,166.45644,0.0
238.0,153.75,66.1125,3.5999243713367366
8814.13,1736.064,746.50752,14.735283577585394
0.0,120.84,51.9612,0.0
0.0,120.84,51.9612,0.0
37.19,1133.01,487.1943,0.0763350474338472
37.19,1133.01,487.1943,0.0763350474338472
0.0,135.258,58.16094,0.0
250.0,64.66799999999999,7.113479999999999,35.14454247428826
0.0,280.26,19.6182,0.0
1463.54,337.326,145.05018,10.089887513410876
1972.79,488.682,210.13326,9.388280560630903
0.0,2516.4,1082.052,0.0
14700.0,171.83399999999995,18.90174,777.7061794311002
2521.45,976.866,420.0523799999999,6.002703758040843
2091.43,,,
2814.65,541.026,232.64118,12.0986748777667
0.0,111.936,48.13248,0.0
652.52,229.998,98.89914,6.597832903299261
0.0,258.054,110.96322,0.0
0.0,258.054,110.96322,0.0
3564.99,381.6,164.088,21.726086002632734
0.0,173.634,74.66261999999999,0.0
0.0,173.634,74.66261999999999,0.0
6294.04,44.586,4.90446,1283.3298671005573
3697.87,161.676,69.52068,53.19093541662711
16960.63,,,
7842.5,296.34,20.7438,378.0647711605395
1643.87,551.346,237.07878,6.933855488880109
0.0,340.09200000000004,146.23956,0.0
5785.05,161.802,69.57486,83.14856831907387
0.0,366.336,157.52447999999998,0.0
807.75,220.308,94.73244,8.526646204826985
597.28,128.33399999999995,55.18361999999999,10.823501611528927
121178.7,875.5799999999999,376.4994,337.31793463681487
2725.28,2127.618,914.87574,2.978852625384952
0.0,2921.286,1256.15298,0.0
0.0,2921.286,1256.15298,0.0
8400.0,141.18,15.529800000000002,540.8955685198779
3599.53,156.26999999999998,67.19609999999999,53.56754335445064
1495.51,261.078,112.26354,13.321422075234755
3457.97,171.72,73.8396,46.83083331979046
1323.29,1156.788,497.41884,2.6603133890143766
1323.29,1156.788,497.41884,2.6603133890143766
0.0,138.276,59.45868,0.0
0.0,77.64,8.5404,0.0
8496.63,245.352,105.50136,80.53573906535422
22444.09,951.072,408.96096,54.88076416878521
9523.23,1715.928,737.8490400000001,12.906745802637351
0.0,343.026,24.011820000000004,0.0
1442.04,488.184,209.91912,6.869502882824585
0.0,109.644,12.06084,0.0
55823.11,206.436,88.76748,630.8616624015912
0.0,82.63799999999999,9.090179999999998,0.0
2297.67,1662.12,714.7116,3.214821195010687
2297.67,1662.12,714.7116,3.214821195010687
0.0,48.984,5.388240000000001,0.0
32464.77,805.53,346.3779,93.7264473281927
32464.77,805.53,346.3779,93.7264473281927
2998.37,195.552,21.51072,139.38956947977567
43306.63,1521.552,654.2673599999999,66.1910293064291
0.0,242.67,104.3481,0.0
6305.64,,,
3224.07,4403.124,1893.34332,1.7028448913322285
1047.2,204.702,88.02186,11.897044665950029
1360.22,554.9399999999999,38.8458,35.015883312996515
26304.3,1590.2699999999998,683.8160999999999,38.466921150291725
7516.67,,,
1498.46,1154.448,496.41264,3.018577447987626
0.0,764.244,328.62492000000003,0.0
29630.01,581.9159999999999,250.22388,118.41399789660365
210.67,2814.012,1210.02516,1.1570007354227243
0.0,905.418,389.32974,0.0
0.0,419.508,180.38844,0.0
0.0,451.98,194.3514,0.0
326.54,1662.12,714.7116,2.798331522812838
326.54,1662.12,714.7116,2.798331522812838
620.0,105.9,11.649,53.223452656880426
12522.33,69.174,7.609140000000001,1645.695834220424
719.8,2035.908,875.44044,1.713423245560829
1200.0,143.778,46.00896,26.081876225848184
4574.35,476.766,33.37362,140.82979311204477
7562.79,1240.9199999999998,533.5955999999999,14.173261548633462
1200.0,354.618,24.82326,60.42719610558806
2351.06,330.87600000000003,142.27668,16.52456326644676
0.0,223.758,96.21594,0.0
717.84,,,
0.0,,,
400.0,229.368,98.62824,4.055633558907672
535.5,805.53,346.3779,55.86384119772075
535.5,805.53,346.3779,55.86384119772075
1930.16,181.896,78.21528,24.931189915832302
14.28,346.146,24.23022,0.5893466918583488
271.12,239.202,102.85686,2.6358961376032672
0.0,200.226,86.09717999999998,0.0
0.0,,,
6788.13,,,
14.28,305.466,131.35038,0.1087168533505574
0.0,212.952,14.90664,201.25259615849043
92794.0,1111.716,478.03788,1150.5364386604676
6747.05,,,
4922.66,222.75,95.7825,208.80641035679795
638.31,1617.12,695.3616,2.1571510419902395
1513.03,,,
244.59,33.018,3.63198,67.34343250788827
0.0,,,
0.0,367.248,25.70736,0.0
0.0,188.082,20.689020000000003,0.0
3198.11,194.49,83.63069999999999,38.24086131049962
0.0,,,
5543.79,348.96,24.4272,876.0725748346106
1834.62,237.906,102.29958,29.32563359497664
0.0,153.024,65.80032,0.0
3665.16,,,
0.0,184.056,79.14407999999999,18.95277574772491
0.0,116.1,12.771,117.45360582569886
221.39,155.37599999999998,66.81168,3.3136421655614705
0.0,155.37599999999998,66.81168,0.0
1602.02,246.894,106.16442,15.089989659435808
15642.72,183.582,78.94026000000001,198.15896223295945
0.0,228.888,98.42184,0.0
864.08,155.37599999999998,66.81168,12.93306799050705
6997.22,444.054,190.94322,36.64555358393977
0.0,77.892,8.56812,0.0
4218.74,179.28,77.0904,54.72458308686944
2945.45,148.404,63.81372,46.157001973870194
10042.86,,,
58.31,155.37599999999998,66.81168,0.8727515907398228
2200.0,203.184,87.36912,25.18052144739469
1471.32,251.748,108.25164,13.591664754455453
335.7,65.736,28.26648,11.87625767339973
1903.76,3671.256,1578.64008,1.205949363708034
1410.28,1530.9,658.2869999999999,2.142348246281637
643.85,192.762,82.88765999999998,7.76774250835408
5497.98,107.568,46.25424,118.86434627398484
6132.88,64.452,27.71436,221.2888913906004
259.81,106.302,45.70986,5.683894021990004
5714.64,23.106,2.54166,2248.388848233045
5016.97,131.472,56.53296,88.74415915954162
0.0,865.302,372.07986,0.0
2350.0,57.198,6.29178,373.5032057700682
2611.57,297.804,128.05571999999998,20.394012856278504
0.0,90.33,9.9363,0.0
1701.31,546.006,234.78258,7.246321256031857
141.66,203.916,87.68388,1.6155763180187737
1867.04,1735.032,746.06376,2.5025206960863504
1867.04,1735.032,746.06376,2.5025206960863504
0.0,62.22599999999999,6.844859999999999,0.0
9358.96,151.392,65.09855999999999,143.76600649845403
9358.96,151.392,65.09855999999999,143.76600649845403
880.77,558.642,240.21606000000003,3.666574166606512
1733.29,233.064,100.21752,17.295279308448265
915.61,135.456,58.24607999999999,15.71968448348799
1632.59,111.924,48.12732,33.922312732144654
0.0,,,
2170.68,173.712,74.69615999999999,29.060128392142246
0.0,48.474,5.332140000000001,0.0
2815.15,863.622,371.35746,7.5807013544308495
193.08,103.536,11.38896,16.95325999915708
221.64,,,
255.0,,,
1523.08,613.536,263.82048,5.773168178603875
6436.41,137.448,59.10264,108.90224193030971
6436.41,137.448,59.10264,108.90224193030971
250.0,98.736,10.86096,23.018223066837557
0.0,39.558,4.35138,0.0
0.0,49.14,5.4054,0.0
2297.5,217.128,93.36504,24.607711837321556
4961.78,164.33999999999995,70.66619999999999,70.21433160407663
199.82,171.34199999999998,73.67706,2.712106047662597
372.78,,,
1364.1,804.1080000000001,345.76644000000005,3.945148638485562
2060.87,5604.78,2410.0554,0.8551131231257174
1510.74,91.632,39.40176,38.34194208583576
1000.0,33.456,3.68016,271.72731620364334
984.73,227.088,97.64784,10.084503661320108
984.73,227.088,97.64784,10.084503661320108
383.88,233.064,100.21752,3.830467966080183
6139.12,,,
258.71,6567.498,2824.02414,0.0916104067014101
434.8,69.82799999999999,7.681079999999999,56.606623026970176
5401.77,141.534,60.85961999999999,88.75786605305785
1020.61,155.37599999999998,66.81168,15.2759218148683
9600.0,546.504,234.99672,40.851634014296025
217.69,59.388,6.53268,33.323230282211895
7692.04,354.138,152.27934,50.51269594417733
1188.93,184.962,79.53366,14.948765088894438
200.0,171.738,73.84734,2.708289831427916
1067.98,1143.408,491.66543999999993,2.1721681312398124
379.39,1530.9,658.2869999999999,0.5763291694959798
736.81,81.57,8.9727,82.11686560344155
5747.76,140.57399999999998,60.44682,95.08788055351796
333.2,142.428,61.24404,5.440529396819674
0.0,412.344,177.30792,0.0
8781.65,145.416,62.52888,140.44150478946688
1500.0,57.76199999999999,6.353819999999999,236.07845359169764
800.0,121.926,13.41186,59.64869898731421
1520.0,352.16400000000004,151.43052000000003,10.037606685891324
660.0,,,
93.0,62.748,26.98164,3.4467882604615583
990.76,248.004,106.64171999999998,9.290547826873013
333.2,98.604,42.39972,7.858542462072862
0.0,28.428,3.1270800000000003,0.0
398.04,252.486,108.56898,3.66624057810988
2754.83,740.028,318.21204,8.657214855855234
333.2,189.24,81.3732,4.094714230237965
542.05,125.496,53.96328,10.044793422490256
3904.56,373.5,160.605,24.311571868870832
880.06,149.4,64.242,13.699137635814576
7574.79,309.12600000000003,132.92418,56.98579445816405
374.67,49.644,21.34692,17.551478152351724
333.2,247.344,106.35792,3.132817941531764
734.46,145.416,62.52888,11.745932439538338
0.0,45.066,4.95726,0.0
41.65,295.81199999999995,127.19915999999998,0.327439269253036
40.95,115.284,49.57212,0.8260691695251283
3891.34,126.336,54.32448,71.63142656864824
2590.57,,,
1569.24,197.208,84.79944,18.50531088412848
0.0,28.164,3.09804,0.0
4738.62,578.676,248.83068000000003,19.04355202501556
2424.92,77.526,8.52786,284.3526980977643
2235.62,121.794,52.37142,42.68778658283468
697.16,,,
349.0,171.246,18.83706,18.527307339892744
291.4,181.272,77.94695999999999,3.738439574808306
4064.92,155.37599999999998,66.81168,60.84145766129516
0.0,3097.56,1331.9507999999998,0.0
1000.0,20.538,2.25918,442.6384794482954
0.0,412.344,177.30792,0.0
2908.27,412.344,177.30792,16.402369392185076
1641.66,252.984,108.78312,15.0911281088463
1026.68,66.12599999999999,28.434179999999994,36.10724838908666
3287.63,87.64800000000001,37.68864000000001,87.2313248766737
0.0,68.334,7.51674,0.0
553.8,158.90399999999997,68.32871999999999,8.104937426019395
0.0,109.56,47.1108,0.0
2053.68,73.92599999999999,31.788179999999997,64.60514568622678
0.0,120.648,13.27128,0.0
2188.37,73.038,31.40634,69.67924310823867
1873.6,288.84,124.2012,15.085200465051868
260.0,52.74,5.8014,44.81676836625642
333.2,234.312,100.75415999999998,3.3070594802239435
0.0,217.128,93.36504,0.0
379.82,123.18,52.967400000000005,7.170825828717286
9320.08,247.008,106.21344,87.74859377494977
3338.34,641.424,275.81232,12.103665274995691
58.31,155.37599999999998,66.81168,0.8727515907398228
2997.38,155.37599999999998,66.81168,44.86311375496022
0.0,512.352,220.31136,0.0
1279.7,72.348,31.10964,41.13515939110835
2870.58,248.004,106.64171999999998,26.91798294326086
2873.6,288.84,124.2012,23.136652463905342
6221.82,5604.78,2410.0554,2.581608704928526
0.0,,,
59.5,2156.34,927.2262,0.0641698864850885
1975.28,155.37599999999998,66.81168,29.564890450292527
301.98,155.37599999999998,66.81168,4.519868382294833
929.54,82.908,35.65044,26.07373148830701
530.19,537.42,231.0906,2.2942949648319755
1364.24,,,
0.0,251.472,108.13295999999998,0.0
0.0,251.472,108.13295999999998,0.0
2743.3,104.46,44.9178,61.073783667054045
100.0,86.586,9.52446,10.499282898978
475.41,21.786,2.3964600000000003,198.38011066322824
0.0,304.2,130.80599999999998,0.0
965.41,570.882,245.47926,3.93275586703333
205.43,1853.592,797.04456,0.2577396676542149
205.43,1853.592,797.04456,0.2577396676542149
769.1,570.882,245.47926,3.133054906553002
692.32,1030.512,443.12016,1.5623753159865263
0.0,249.09,107.10869999999998,0.0
5482.13,971.1,417.573,13.128554767669366
250.0,47.664,5.24304,47.682260673197234
62.71,192.66,82.8438,0.7569667253312861
0.0,23.04,2.5344,0.0
897.87,150.66,64.7838,13.85948338936586
283.4,5703.588,2452.54284,0.1155535370790913
3308.16,145.00199999999998,62.35085999999999,53.05716713450304
754.0,,,
1824.52,122.832,13.51152,135.03440027472854
1021.32,78.07799999999999,33.573539999999994,30.42038462432023
598.69,154.98,66.64139999999999,8.983754843085531
412.04,337.278,145.02953999999997,2.841076376578179
2468.32,179.08200000000002,77.00526,32.053914239105225
676.52,531.426,228.51318,2.9605294539247144
793.0,549.204,236.15772,3.3579253729245018
2485.98,2719.614,1169.4340199999997,2.125797571717642
1328.4,180.69,77.69669999999998,17.097251234608425
948.31,252.906,108.74958,8.720125631749566
874.47,180.69,77.69669999999998,11.254918162547447
0.0,182.52,78.4836,0.0
0.0,,,
314.25,932.712,401.06616,0.783536561648582
3050.61,126.054,54.20322,56.2809737133698
374.83,338.28,145.4604,2.5768525316856
6506.62,178.464,76.73952,84.78838543686487
399.84,,,
1598.67,178.464,76.73952,20.83242115666087
15088.06,1147.848,493.57464,30.56895305642121
3583.56,1513.566,650.83338,5.506109720432593
3583.56,1513.566,650.83338,5.506109720432593
4191.91,1014.0,436.02,9.614031466446493
0.0,66.084,7.269240000000001,0.0
11075.87,269.178,115.74654,95.6907221589518
23679.76,96.12,41.3316,572.9214450928588
469.31,85.176,36.62568,12.813687008678064
670.43,2023.668,870.17724,0.7704522356847668
670.43,2023.668,870.17724,0.7704522356847668
6437.25,107.922,11.87142,542.2476839333458
0.0,125.736,54.06647999999999,0.0
516.22,565.812,243.29916,2.121750029880909
0.0,492.804,211.90572,0.0
824.0,134.028,14.74308,55.89062800988668
7041.17,1486.7099999999998,639.2852999999999,11.014127808038134
9194.32,109.512,47.09016,195.249283502116
417.1,1513.566,650.83338,0.6408706326648458
417.1,1513.566,650.83338,0.6408706326648458
1831.0,66.852,7.35372,248.9896270187062
552.1,91.26,39.2418,14.069181332150922
0.0,170.748,73.42164,0.0
176.89,112.794,48.50142,3.647109713488801
3370.0,,,
1147.16,1486.7099999999998,639.2852999999999,1.7944413863419044
7325.0,111.68399999999998,12.285239999999998,596.2439480221796
182.78,191.436,82.31748,2.220427544672164
124.62,422.952,181.86936,0.6852171250836316
811.73,806.532,346.80876,2.340569482731636
811.73,806.532,346.80876,2.340569482731636
1600.0,114.3,49.149,32.55407027609921
800.0,122.51999999999998,13.477199999999998,59.35951087763038
15427.83,164.26799999999997,70.63523999999998,218.4154821304494
309.54,537.42,231.0906,1.3394746476057444
800.0,65.358,7.189380000000001,111.27524209319856
2877.62,199.758,85.89594,33.501234167761595
159.04,,,
4657.45,1528.1939999999995,657.1234199999999,7.087633552917655
1868.51,268.476,115.44468,16.18532789904221
3090.18,66.89399999999999,28.764419999999998,107.43063826769324
0.0,48.858,5.37438,0.0
4183.19,151.164,65.00052,64.35625438073419
478.95,138.918,59.73474,8.017947345213187
3500.0,57.87599999999999,6.366359999999999,549.7647007080969
85.8,2244.996,965.3482799999998,0.0888798393052505
622.72,137.1,58.953,10.562990857123472
166.9,163.116,70.13988,2.3795307320172205
4397.28,234.726,100.93218,43.566680121245774
1140.22,165.72599999999997,71.26217999999999,16.00035250114437
1140.22,165.72599999999997,71.26217999999999,16.00035250114437
7754.2,113.568,48.83424,158.7861303872037
290.63,180.69,77.69669999999998,3.740570706349177
1412.15,465.426,200.13318,7.05605137538913
890.62,806.532,346.80876,2.568043552302427
890.62,806.532,346.80876,2.568043552302427
1191.31,53.784,5.91624,201.36268981650505
416.5,64.896,27.90528,14.925490803174164
777.8,,,
333.2,353.29200000000003,24.730440000000005,13.473274232079977
360.0,20.358,2.23938,160.75878144843662
0.0,,,
8473.12,141.438,60.81833999999999,139.3185016230302
8473.12,141.438,60.81833999999999,139.3185016230302
129.77,153.672,66.07896,1.963862627377913
0.0,303.186,130.36998,0.0
621.3,216.996,93.30828,6.65857306554145
0.0,218.556,24.04116,0.0
8726.81,236.232,101.57976,85.91091374895944
0.0,282.906,121.64958,0.0
7386.54,129.972,55.88796,132.1669282614717
1120.95,286.962,123.39366,9.0843403137568
579.74,322.512,138.68016,4.180410521591553
955.57,66.6,7.326,130.43543543543544
3912.23,479.622,206.23746,18.96954122689448
348.71,271.086,116.56698,2.991498964801181
284.11,427.068,183.63924,1.5471094304245652
1480.32,311.298,133.85814,11.05887172793526
2087.0,211.926,91.12818,22.90180710291811
1964.34,108.618,46.70574,42.057785616928456
302.7,40.308,4.43388,68.26977726054832
4472.81,263.928,113.48904,39.41182337959683
3079.77,154.69799999999998,66.52013999999998,46.29830905346863
0.0,112.296,48.28728,0.0
500.0,158.928,68.33904,7.316462156916457
2685.78,664.6080000000001,285.78144000000003,9.398021089123212
1330.95,110.658,47.58294,27.97115941133524
0.0,1308.924,562.83732,0.0
1916.39,175.956,75.66108,25.328610165226294
3475.0,37.044,4.07484,852.7942201411589
1500.0,102.168,43.93223999999999,34.14349006561014
10977.18,42.054,4.62594,2372.9620358240704
3235.28,263.928,113.48904,28.507422390743635
3921.19,,,
481.13,186.786,80.31798,5.990314995471748
1036.25,562.4399999999999,241.8492,4.284694760205947
4328.5,39.876,4.38636,986.8091082355302
215.99,92.88,39.9384,5.40807844079883
0.0,612.366,263.31738,0.0
1891.74,228.102,98.08386,19.286965256057417
1338.33,1128.0659999999998,485.06837999999993,2.7590543007565245
1338.33,1128.0659999999998,485.06837999999993,2.7590543007565245
432.98,1128.0659999999998,485.06837999999993,0.892616418328484
432.98,1128.0659999999998,485.06837999999993,0.892616418328484
920.88,1128.0659999999998,485.06837999999993,1.8984539870440535
920.88,1128.0659999999998,485.06837999999993,1.8984539870440535
829.3,315.79200000000003,135.79056,6.107199204421868
5000.52,2559.36,1100.5248,4.543759486383223
2468.69,2559.36,1100.5248,2.243193429171246
0.0,103.2,44.376,0.0
550.0,110.96999999999998,12.206699999999998,45.05722267279446
333.2,158.928,68.33904,4.875690381369127
180.74,2234.28,960.7404,0.188125741355313
0.0,74.106,8.15166,0.0
1097.81,402.48,173.0664,6.343287894126186
1985.69,182.904,78.64871999999998,25.24758190597381
7636.98,36.342,3.99762,1910.381677097873
16963.53,261.98999999999995,112.65569999999998,150.57853264415382
2170.0,80.082,8.809019999999999,246.3384122183853
0.0,315.79200000000003,135.79056,0.0
6881.75,591.828,254.48604,27.04175836128379
958.03,408.672,175.72895999999997,5.451747964592746
865.61,227.04,97.6272,8.866483930707835
500.0,31.704,3.48744,143.37164223613885
8287.34,177.996,76.53828,108.27706083805384
600.0,2553.168,1097.86224,0.5465166558602107
537.44,2553.168,1097.86224,0.4895331858758527
4978.31,309.6,133.128,37.39491316627607
1377.92,186.786,80.31798,17.155809944423403
1626.25,488.112,209.88816,7.748174075183661
1626.25,488.112,209.88816,7.748174075183661
869.96,198.126,85.19417999999999,10.211495667896564
80.0,30.936,3.40296,23.508945153630957
1150.61,67.404,7.41444,155.1850173445331
2472.79,1625.4,698.9219999999999,3.538005671591394
3402.57,1770.912,761.49216,4.468292884328579
3402.57,1770.912,761.49216,4.468292884328579
1033.17,235.728,101.36303999999998,10.192768488395773
152.81,276.576,118.92767999999998,1.2848985198399567
2107.49,173.29799999999997,74.51813999999999,28.2815700982338
0.0,41.964,4.61604,0.0
0.0,101.67,43.71809999999999,0.0
6618.71,261.98999999999995,112.65569999999998,58.75166547276349
0.0,128.136,55.09848,0.0
17.25,85.36200000000001,9.38982,1.8370959187716056
342.14,271.494,116.74241999999998,2.930725609422865
111.02,271.494,116.74241999999998,0.9509825134685406
104.67,123.024,52.90032,1.9786269723888248
0.0,128.22,14.1042,0.0
112.93,434.472,186.82296,0.6044760237178557
292.15,349.254,150.17922000000002,1.9453423716010771
2020.04,536.442,230.67006,8.757270015883291
1600.05,2113.536,908.82048,1.7605787228738508
241.62,209.16,89.9388,2.686493482234586
59248.68,328.098,141.08214,419.95875594175135
340.1,209.16,89.9388,3.781460281880568
291.47,297.216,127.80288,2.280621532159526
9305.71,198.126,85.19417999999999,109.22940980240668
4619.45,1358.994,584.3674199999999,7.905043713764878
4619.45,1358.994,584.3674199999999,7.905043713764878
0.0,227.046,97.62978,0.0
1391.93,,,
770.53,98.196,42.22428,18.248505362317605
4059.26,102.486,44.06898,92.11150337493628
416.5,379.776,163.30368,2.550463039167274
1038.89,,,
1362.97,,,
0.0,1267.746,545.13078,0.0
0.0,,,
1412.13,197.718,85.01874,16.609632182269465
761.17,158.79,68.27969999999999,11.147822852180076
475.0,61.62599999999999,6.778859999999999,70.07077886252262
0.0,990.432,425.88576,0.0
0.0,59.26199999999999,25.48266,0.0
1311.53,175.752,75.57336000000001,17.354395781794004
536.76,33.462,3.68082,145.8262017702577
542.34,2374.632,1021.0917599999998,0.531137377898339
2235.82,,,
1523.23,123.84,53.2512,28.604613604951627
1729.27,,,
8057.03,210.528,90.52704,89.00136357048679
3500.0,,,
0.0,28.554,3.14094,0.0
159.45,36.936,4.06296,39.244787051804586
0.0,124.248,53.42664,0.0
10951.1,553.614,238.05402,46.00258378329423
675.39,204.336,87.86447999999999,7.686723918470809
123.0,1500.528,645.22704,0.1906305724570997
0.0,124.872,53.69496,0.0
4342.02,285.798,122.89314,35.331671076188634
952.73,,,
999.58,115.584,49.70112,20.11182041772902
101.75,504.054,216.74322,0.4694495172674837
101.75,504.054,216.74322,0.4694495172674837
2928.46,220.71,94.9053,30.85665394872573
5499.38,387.0,166.41,33.047172645874646
1170.44,67.848,29.17464,40.11840420310242
2746.86,390.432,167.88576,16.361482951264
194.3,1185.288,509.67384,0.3812241962428364
6861.06,124.872,53.69496,127.77847306339366
10479.54,234.402,100.79286,103.97105509259288
0.0,336.276,144.59868,0.0
0.0,313.728,134.90304,0.0
0.0,85.65599999999999,36.83208,0.0
0.0,85.65599999999999,36.83208,0.0
0.0,285.696,122.84928,0.0
5057.81,159.40200000000002,68.54286,73.79047212211454
0.0,,,
10240.26,261.98999999999995,112.65569999999998,90.8987294917168
1686.38,,,
333.2,343.326,147.63018,2.256991084072376
0.0,456.744,196.39992,0.0
0.0,186.786,80.31798,0.0
1500.0,56.502,6.21522,241.34302566924416
1306.53,186.786,80.31798,16.26696786946086
1939.26,131.064,56.35752,34.40995984209383
7100.29,227.046,97.62978,72.72668237089134
254.07,150.51,64.71929999999999,3.9257223115824806
3857.33,210.492,90.51156,42.61698726659888
0.0,268.938,115.64334,0.0
1178.95,197.622,84.97746,13.873678973224196
871.68,464.4,199.692,4.365122288324019
1989.9,128.316,14.11476,140.98008042644722
4822.47,186.786,80.31798,60.042222177400376
368.9,,,
0.0,217.542,93.54306,0.0
245.54,186.786,80.31798,3.057098796558379
3539.16,71.856,7.904159999999999,447.75915467298233
0.0,764.304,328.65072,0.0
2224.26,237.366,102.06738,21.79207499986774
1642.8,147.576,63.45768,25.888119452208148
1334.62,85.65599999999999,36.83208,36.23526013192847
623.68,94.008,40.42344,15.42867207738876
750.0,53.748,5.91228,126.85461446345572
496.67,338.28,145.4604,3.4144688176300906
1228.77,133.128,57.24504,21.46509112405197
601.49,105.246,45.25578,13.290898974672409
4033.46,208.854,89.80721999999999,44.91242463579209
584.45,39.894,4.38834,133.18247902395896
41269.53,253.44,108.9792,378.69180540873856
0.0,170.388,73.26684,0.0
2916.93,215.424,92.63232,31.489333312606224
86.85,235.284,101.17212,0.8584380756279497
0.0,371.556,159.76908,0.0
32.74,236.016,101.48688,0.3226032764038071
1095.1,356.634,153.35261999999997,7.1410583007972095
3000.0,209.304,90.00071999999999,33.33306666879999
1625.37,195.846,84.21378,19.30052302604158
27597.05,139.06799999999998,59.79923999999999,461.4949955885728
352.66,1210.344,520.4479200000001,0.6776086260465792
1074.53,154.73399999999998,66.53562,16.149695456358565
2167.12,825.0179999999999,354.75774,6.108732116739723
2167.12,825.0179999999999,354.75774,6.108732116739723
1470.76,1858.818,799.29174,1.8400790680008776
1470.76,1858.818,799.29174,1.8400790680008776
601.13,304.128,130.77504,4.596672270182445
58.31,1330.56,572.1408,0.1019154725550074
